24,33
18,81
43,46
64,78
27,59
72,91
4,73
33,54
8,64
62,99
0,60
11,60
42,75
5,19
17,21
11,69
5,83
49,53
58,86
22,44
11,78
48,63
80,95
39,51
13,72
1,15
3,49
7,65
12,61
79,81
41,42
45,67
44,47
45,76
8,57
3,6
63,91
14,79
5,76
40,43
2,59
4,23
65,72
30,75
21,39
24,65
92,99
13,19
27,45
25,91
81,89
2,34
56,69
59,68
25,45
42,61
11,55
60,69
11,64
5,78
29,45
6,43
22,94
74,77
78,93
5,87
51,84
35,67
26,64
27,93
35,85
36,50
5,53
10,49
0,48
28,64
6,27
48,97
21,34
52,67
37,94
67,95
51,86
30,36
81,84
7,80
3,58
5,55
20,83
39,96
23,79
77,89
21,36
51,70
13,53
67,88
35,62
12,42
32,75
75,89
7,82
16,94
6,22
58,60
20,21
11,52
52,53
33,58
35,55
1,53
80,87
43,68
41,71
32,77
58,96
22,48
76,83
65,83
1,89
11,91
31,69
48,85
73,84
6,15
6,24
18,32
72,97
25,56
16,53
1,64
50,94
61,94
25,74
13,75
47,49
42,99
19,97
34,61
65,94
73,77
45,61
2,35
30,51
10,94
24,32
5,61
32,45
68,99
63,94
3,18
21,33
59,81
80,91
28,84
28,29
59,99
65,78
1,75
42,92
36,51
38,79
13,25
63,78
15,86
3,66
12,69
58,66
50,62
12,23
6,37
38,42
21,99
4,28
36,81
56,93
0,6
34,38
11,70
1,13
30,74
17,31
9,82
37,98
10,25
33,82
31,57
57,76
39,70
65,89
31,66
11,97
32,40
3,4
23,71
44,48
50,64
81,97
36,74
44,57
67,89
26,51
30,67
70,76
2,60
28,88
30,85
51,83
48,66
63,64
5,40
46,78
17,42
26,72
20,68
11,99
26,81
55,62
20,77
50,57
6,87
41,54
25,37
55,80
72,96
25,46
18,40
53,92
36,85
19,87
83,90
2,16
30,87
66,74
3,45
6,53
6,80
35,95
47,60
79,95
69,72
45,72
13,49
20,27
5,72
17,19
48,52
14,84
40,57
0,21
14,47
