10,34
4,73
2,48
30,64
36,80
3,13
63,98
31,93
22,99
3,31
20,47
66,69
38,62
3,40
60,92
31,65
57,84
79,81
47,55
81,87
28,51
16,31
8,48
7,92
22,74
65,96
42,68
38,46
2,59
5,21
48,56
38,55
14,33
69,88
11,80
40,61
3,42
44,77
21,57
14,51
13,15
10,29
43,96
4,59
56,60
8,41
30,41
72,86
2,98
0,46
53,91
20,33
5,96
40,63
29,63
70,98
24,85
45,53
11,48
20,81
5,62
58,74
43,64
89,95
32,73
14,37
50,88
76,87
32,82
10,24
19,91
7,71
71,74
24,87
27,49
11,32
2,29
22,62
73,80
28,57
82,92
11,50
21,82
38,43
67,79
51,70
3,85
9,71
12,97
80,94
21,63
26,68
1,14
1,78
74,93
48,74
13,89
37,53
5,48
63,81
25,42
32,41
39,89
28,68
22,27
21,29
13,46
95,97
23,81
18,39
50,74
35,46
12,26
21,47
58,96
44,85
1,80
0,82
28,98
19,31
17,43
48,76
16,23
0,27
55,60
73,84
56,77
72,88
29,35
20,32
55,81
52,73
69,89
42,72
36,86
59,88
10,12
9,23
30,97
3,46
44,96
46,90
4,63
58,64
15,38
43,54
60,70
15,47
52,66
27,76
59,90
17,20
2,65
18,61
42,92
65,87
38,70
3,48
20,64
54,66
88,98
38,79
34,63
46,92
22,70
15,22
15,86
26,86
23,69
6,28
9,52
14,75
50,62
69,75
33,55
17,77
8,74
1,68
33,82
10,25
9,91
76,89
40,69
82,84
41,98
40,78
5,56
6,85
1,98
4,12
64,81
52,61
25,44
81,97
55,78
33,66
13,63
0,63
24,63
2,60
33,75
9,75
48,57
71,77
51,92
23,55
9,38
22,65
31,77
15,26
21,76
13,93
32,42
7,77
72,96
0,1
70,87
59,87
11,65
47,94
3,91
14,91
8,87
46,71
2,16
45,51
3,45
37,47
66,83
26,74
63,75
18,70
38,85
16,82
6,89
74,98
11,67
65,68
56,99
8,80
77,97
21,44
23,41
2,9
11,85
29,66
4,46
61,98
52,95
29,75
