15,85
41,49
47,62
53,78
36,62
7,26
36,71
8,64
62,99
27,77
51,62
5,74
8,73
47,89
70,82
39,51
21,37
41,79
49,62
0,23
23,52
6,20
26,87
13,35
56,67
25,98
55,77
18,92
36,73
62,92
37,72
18,37
87,91
16,49
29,43
39,53
23,36
31,49
66,80
43,78
7,58
29,61
52,90
40,61
4,50
8,96
18,76
39,74
35,37
1,35
1,99
71,88
9,49
37,65
20,79
30,59
55,79
54,81
86,88
30,77
32,62
6,52
29,54
3,99
75,85
44,88
16,17
7,69
64,66
7,78
19,43
62,78
25,93
18,23
28,55
31,72
7,23
64,84
5,62
3,74
31,90
20,44
50,79
59,91
21,52
25,68
13,14
36,98
19,27
1,12
43,91
32,82
4,54
79,87
0,32
18,80
7,80
55,65
2,29
47,61
37,60
8,54
38,89
3,67
28,66
30,63
34,82
37,78
20,37
51,70
14,85
49,52
19,20
35,71
27,88
19,84
1,69
34,48
62,64
10,26
61,99
13,89
76,90
47,54
3,51
54,69
22,64
45,66
64,79
16,94
55,67
30,56
12,63
37,53
39,98
40,42
22,91
26,52
29,51
10,65
1,7
48,70
22,48
62,66
28,98
19,31
25,26
44,94
76,92
47,56
21,77
39,91
72,97
38,56
32,70
4,33
44,69
17,27
0,75
10,85
31,53
10,30
1,91
57,90
34,70
15,84
12,67
4,63
48,96
43,45
55,83
12,30
60,79
41,66
4,81
55,92
62,98
30,72
10,69
35,68
8,72
4,90
31,46
54,57
1,84
88,98
11,40
6,74
15,86
11,49
58,66
12,78
59,65
18,36
65,71
11,15
19,83
74,83
9,27
14,50
72,85
26,42
67,80
7,38
1,52
78,89
25,53
47,74
69,86
37,45
57,78
60,95
24,84
63,82
13,93
59,60
44,50
1,45
25,55
42,71
37,84
9,13
14,27
39,47
37,93
11,19
76,84
12,48
76,93
3,54
24,95
47,60
50,59
41,56
36,69
10,50
30,62
39,95
70,80
61,77
28,74
64,94
25,66
31,45
48,61
65,77
74,89
4,46
61,98
6,73
