28,67
46,48
51,62
39,97
14,86
19,82
65,79
11,23
58,95
4,39
11,87
60,92
13,17
29,68
14,49
27,34
15,78
40,68
35,90
55,68
67,70
45,67
59,66
18,83
45,85
20,31
8,11
74,75
22,37
65,72
13,65
43,78
44,77
15,71
75,92
15,16
32,96
33,95
88,95
15,89
11,37
18,85
56,69
46,98
28,62
56,96
5,23
29,45
24,58
13,58
58,90
33,70
14,99
38,66
8,25
1,74
6,70
27,38
44,88
2,27
34,62
7,78
35,94
0,39
7,87
56,71
71,90
9,51
7,23
71,99
36,77
0,57
45,89
43,55
56,89
29,47
75,96
4,54
33,35
50,51
36,52
28,48
2,29
62,80
1,39
88,99
8,63
43,48
60,64
14,76
28,75
9,71
21,45
23,42
92,96
66,77
4,38
43,84
52,96
53,61
65,90
81,86
17,50
22,64
20,76
9,55
52,53
84,88
20,85
11,61
4,77
43,59
87,93
55,88
23,99
21,47
26,61
4,95
26,70
1,80
65,83
93,99
28,43
54,62
56,59
64,72
22,57
28,52
68,88
57,97
6,24
29,35
3,89
7,50
61,85
25,65
36,40
44,87
1,82
76,85
34,52
25,28
45,61
57,81
63,76
57,90
20,71
31,71
12,67
6,81
26,29
48,96
6,26
20,89
72,90
44,53
77,86
23,85
18,98
12,30
59,81
53,95
10,14
4,99
17,84
42,83
11,77
3,39
88,89
65,87
28,47
51,97
17,47
14,57
3,57
4,56
60,63
23,78
50,62
60,72
27,69
18,45
2,3
8,19
42,85
57,67
16,75
85,92
51,90
25,87
0,42
20,75
15,24
14,68
40,87
18,84
4,67
77,81
53,81
13,45
84,96
8,58
34,86
18,47
0,63
2,60
9,11
89,98
47,92
22,38
48,66
83,97
74,94
23,55
37,54
24,84
68,96
4,60
38,92
50,57
25,37
10,48
15,99
52,63
6,96
41,63
25,55
31,34
20,43
27,91
14,91
17,90
83,90
28,99
30,96
60,97
48,77
29,64
3,54
57,89
1,93
28,65
20,36
37,86
30,80
22,97
83,92
75,88
46,82
52,95
