118,122
40,50
76,143
119,199
173,179
27,134
101,172
17,197
106,107
66,71
166,167
32,96
47,66
108,171
105,184
51,185
98,144
79,140
89,184
33,42
132,164
27,120
17,183
5,181
29,166
165,197
21,180
22,126
46,93
28,57
14,149
161,168
3,158
80,103
71,149
36,191
30,120
43,50
28,187
112,168
176,189
33,131
72,122
124,178
160,189
80,89
96,192
98,134
150,181
154,178
53,86
62,162
84,110
28,47
127,169
37,114
20,183
86,128
14,121
27,60
153,154
134,150
83,86
0,79
9,146
9,155
134,186
83,122
115,154
43,58
27,190
1,61
24,63
73,166
1,70
16,68
17,33
76,82
14,107
157,174
18,77
107,173
90,102
42,62
55,144
0,65
21,115
58,164
115,140
41,120
73,161
164,181
127,141
3,84
0,186
10,141
76,86
137,191
85,153
31,182
49,78
12,178
42,48
98,110
96,177
100,147
75,81
13,17
52,97
15,197
194,199
42,160
80,186
25,107
94,197
73,174
114,175
114,184
15,71
23,173
106,198
110,128
64,192
76,166
151,187
57,189
5,160
183,185
175,181
175,190
62,133
34,62
52,110
22,69
81,164
127,131
103,179
36,98
43,146
170,187
106,184
18,71
136,194
139,199
79,105
47,134
129,173
23,24
17,139
129,191
152,156
98,194
133,170
19,148
44,101
2,95
59,86
8,13
36,93
11,18
48,67
95,188
34,178
57,143
14,181
48,94
21,77
46,161
92,128
76,183
4,24
6,106
26,173
113,178
18,178
33,87
71,190
144,183
37,66
23,140
96,130
106,174
147,175
107,139
189,190
99,144
128,180
40,67
140,154
80,121
33,46
58,130
92,132
9,125
98,175
52,77
44,82
83,168
137,148
60,175
23,144
24,109
88,112
75,182
26,51
15,51
47,74
159,163
147,188
111,131
21,76
21,85
50,130
44,59
59,197
162,191
73,113
98,197
60,152
2,80
71,198
37,56
95,137
15,28
25,158
26,46
77,97
19,25
2,192
139,188
77,124
27,105
120,193
153,199
142,199
80,138
44,63
66,69
32,76
0,151
95,132
28,51
1,97
159,162
53,153
127,191
77,83
117,156
69,88
128,174
25,189
139,183
29,70
109,188
161,189
140,166
15,153
90,156
73,94
125,132
31,88
5,188
102,139
75,140
52,138
66,82
104,185
105,159
139,142
136,155
127,186
47,77
3,138
10,186
22,151
120,156
3,147
169,170
21,52
10,15
61,97
150,184
19,91
113,144
161,193
119,187
36,180
79,160
11,105
36,189
28,185
103,108
143,144
94,139
71,174
29,168
35,62
9,199
104,189
6,193
135,176
1,96
44,165
20,195
54,197
38,91
22,137
5,66
128,146
98,150
19,104
55,188
90,155
29,136
28,171
9,167
134,198
91,138
3,25
56,116
99,105
136,154
67,140
55,147
97,171
2,10
90,132
30,99
30,108
48,162
116,135
93,151
5,38
25,151
54,187
130,164
68,103
12,199
126,184
42,78
100,159
82,132
12,55
40,135
52,100
20,77
165,166
52,109
175,198
25,110
125,197
5,24
10,139
39,175
157,158
23,167
57,80
5,42
4,181
66,174
88,171
150,155
90,113
39,40
70,144
76,187
88,198
9,161
52,104
145,161
45,83
34,92
137,175
156,188
72,185
38,80
27,43
170,199
86,138
71,95
36,137
19,66
112,114
9,138
151,194
77,156
26,181
141,186
30,187
43,126
78,93
15,55
84,173
78,102
122,199
107,147
26,73
36,114
11,48
71,99
118,183
5,126
0,57
99,179
16,163
65,186
31,44
151,198
69,156
123,136
45,46
27,159
19,155
80,183
81,148
122,158
114,154
103,154
2,111
22,89
31,156
66,123
23,152
4,148
107,133
35,126
18,64
43,148
70,111
28,105
171,172
119,134
5,121
14,188
58,151
80,160
27,154
44,85
10,92
83,180
35,112
31,160
89,110
159,184
25,193
130,148
22,169
148,156
5,98
45,198
77,141
152,153
8,136
133,158
113,189
33,80
20,119
10,96
20,128
114,162
7,36
12,151
34,148
87,163
7,54
64,170
76,135
29,60
30,37
92,116
50,110
121,179
27,135
51,92
19,158
63,192
193,194
106,135
88,105
16,98
72,160
85,197
120,173
92,102
99,150
192,198
58,118
14,191
140,178
78,194
27,121
80,136
47,188
38,158
79,159
39,95
73,88
84,112
19,153
21,172
