73,627
503,1672
788,959
968,1600
649,800
722,1544
68,754
244,1919
1845,1994
843,1955
884,1727
364,1691
1474,1714
473,816
1207,1306
315,644
122,478
164,1643
59,166
561,821
224,1401
993,1912
399,1402
211,1876
911,1321
1546,1566
976,1450
599,1692
588,1045
538,1224
238,932
1045,1405
73,77
401,1340
1309,1451
1132,1266
36,1592
380,1402
1390,1561
197,907
761,949
930,1926
1,1382
632,956
413,1592
186,381
893,997
77,1606
1227,1516
43,1729
182,612
1176,1470
1113,1121
1486,1632
342,1015
1415,1873
668,1121
483,1075
722,1357
834,1598
815,1548
909,1183
1279,1948
905,1478
1000,1486
322,376
208,1257
151,457
1604,1637
463,500
25,1257
1157,1591
183,1614
1454,1777
1361,1586
299,742
631,1252
881,1134
347,675
317,503
258,1091
188,1032
955,1433
944,1540
803,1564
364,699
998,1022
1146,1903
510,1204
450,924
732,1805
45,1104
1629,1764
18,183
444,1752
968,971
289,1585
344,1292
289,1356
361,707
567,812
470,1108
1247,1968
726,1744
1863,1944
474,705
873,976
182,304
598,1414
466,1231
131,1655
1545,1904
58,130
1097,1219
140,428
615,1475
1212,1465
207,1421
1161,1914
84,304
603,1357
1881,1974
244,1424
753,1301
895,1879
1057,1160
214,1666
231,1081
225,1303
987,1589
11,785
394,1489
466,1594
807,1658
307,783
30,1966
762,1363
378,434
147,1733
601,1940
1322,1471
358,1953
480,1650
375,1368
768,1299
1475,1649
721,958
1440,1584
419,1266
656,950
1516,1579
270,914
120,152
82,1738
436,1970
334,1959
470,571
525,1261
790,1973
184,968
390,807
651,848
704,859
1655,1835
827,966
1379,1442
436,815
642,1149
298,1110
843,910
156,1929
214,1116
1177,1429
456,878
400,1508
501,1560
754,1740
389,1090
1566,1655
284,1333
160,1755
564,1616
49,1924
536,1288
692,1801
725,1160
1095,1925
309,464
86,126
225,1224
1204,1279
11,477
1340,1850
139,662
1045,1636
718,1278
674,942
1154,1579
611,1825
1119,1972
892,1286
976,1923
16,1881
6,1836
524,1533
427,1600
249,547
603,1533
1026,1636
1342,1872
411,1777
1075,1528
288,1643
197,1030
117,778
655,1585
297,1648
28,1194
1117,1767
1075,1770
1496,1534
1726,1996
512,1778
1371,1539
1579,1690
779,846
918,1944
1210,1298
1435,1645
295,1901
236,274
1158,1781
118,1221
663,1021
1224,1354
394,1799
342,1609
805,1370
234,386
113,325
1555,1602
469,1155
572,1842
1052,1247
649,1796
325,1147
177,754
421,1380
1556,1948
778,863
838,1668
901,1199
892,1904
293,821
831,1665
250,1619
16,1452
654,1214
414,1727
1057,1604
532,1453
17,1273
96,1566
190,935
982,1137
735,1674
310,478
1208,1628
292,1104
1083,1862
28,765
345,1869
356,715
1832,1842
543,807
171,706
403,1995
1600,1721
1232,1325
850,994
158,178
442,1694
106,1479
474,1646
632,1000
1399,1438
966,1290
1747,1855
1700,1780
544,1826
232,248
791,1703
1193,1454
88,240
1497,1865
668,1754
525,1934
833,1821
8,661
