63,196
124,175
95,139
93,187
127,189
17,76
77,90
28,85
42,96
14,186
20,86
14,15
0,117
83,133
20,95
17,197
54,106
4,87
143,165
72,123
87,121
96,99
6,196
45,124
97,152
69,99
140,150
161,182
16,191
36,169
102,114
18,142
154,161
47,187
17,183
19,125
100,199
91,150
143,169
17,39
73,190
128,135
28,57
180,182
17,66
65,115
46,111
21,36
50,72
51,198
68,129
15,132
153,173
54,69
94,114
24,46
31,94
102,145
12,90
24,55
135,142
62,176
54,181
49,84
76,110
188,199
51,175
150,154
79,121
110,126
17,173
40,138
82,153
165,169
75,141
39,178
20,174
117,125
136,138
68,83
74,163
180,181
128,143
23,188
50,62
51,188
6,46
134,150
142,163
11,79
48,128
40,124
47,181
48,146
52,107
24,36
58,187
44,112
44,130
74,131
73,175
45,113
107,191
90,120
101,120
8,78
153,167
142,176
48,132
119,183
38,195
60,115
94,117
29,146
123,171
115,167
74,126
54,157
17,37
37,104
149,156
50,61
142,144
1,168
88,173
24,170
27,77
12,43
48,127
104,126
4,48
24,26
6,139
74,121
164,185
114,166
93,143
31,159
20,159
156,190
14,97
37,99
97,113
109,124
159,192
56,197
77,149
132,192
100,169
131,147
112,143
16,17
25,93
2,91
56,71
45,89
84,166
89,113
32,155
98,100
79,96
29,86
5,128
6,93
41,60
37,197
15,169
21,100
112,129
33,74
2,86
14,60
114,147
19,175
8,175
32,105
5,11
95,152
158,199
97,112
26,70
189,195
56,178
171,183
5,123
148,199
140,195
33,69
133,165
33,87
30,152
53,65
8,170
145,166
11,175
95,156
15,47
41,185
105,197
107,148
5,91
170,186
96,148
68,138
30,44
38,134
119,131
109,185
21,72
65,169
3,194
33,55
98,193
101,189
125,156
125,165
74,92
122,141
63,190
30,165
106,142
0,170
166,193
107,116
86,93
70,94
11,17
56,186
151,167
151,176
125,133
101,175
74,78
30,151
39,129
94,163
123,199
63,194
96,102
94,181
44,162
47,60
106,155
67,84
47,87
136,183
64,176
140,144
29,66
11,30
120,184
98,147
44,54
90,170
44,63
28,186
94,131
7,172
196,197
2,66
131,198
32,85
6,194
53,126
47,64
136,160
46,105
170,171
46,114
147,169
37,145
69,115
80,115
153,185
36,176
78,191
61,120
98,169
98,178
19,123
125,141
94,135
24,58
71,179
124,154
105,159
62,197
69,83
86,163
77,105
69,101
192,199
27,113
100,183
19,118
94,139
43,75
143,162
87,109
13,71
112,193
104,180
35,80
45,112
88,92
124,185
120,142
25,170
3,133
97,140
46,113
97,158
49,118
150,188
78,181
150,197
30,104
36,175
17,180
69,190
81,182
53,111
179,187
108,163
51,177
57,108
50,78
19,72
7,116
28,148
13,196
0,77
119,177
23,51
82,137
94,102
19,108
2,37
17,184
51,60
164,193
5,29
93,151
11,198
49,72
49,81
6,21
69,77
70,131
86,157
10,18
24,191
5,150
79,136
23,46
29,126
4,51
4,60
29,144
152,196
104,156
115,165
3,100
65,84
22,122
7,70
160,172
19,71
2,9
23,41
30,89
28,156
49,188
50,162
58,175
24,33
61,171
5,10
49,53
28,30
49,80
8,39
53,190
53,199
150,159
5,140
38,183
104,137
81,153
85,123
19,187
11,192
138,153
24,131
107,147
167,198
0,30
96,165
17,110
118,165
36,132
12,13
90,112
75,78
9,142
69,156
112,145
58,174
37,51
81,148
2,93
51,107
64,86
155,192
0,178
12,143
22,98
7,46
14,94
126,155
7,64
15,77
27,42
37,172
57,150
28,132
29,97
163,186
100,157
40,115
42,134
61,147
73,112
69,160
132,198
26,189
58,169
19,150
53,72
102,193
87,150
159,166
1,119
36,95
19,24
78,110
117,178
48,78
100,116
1,155
111,125
65,167
3,192
37,194
77,150
1,2
101,178
10,69
33,71
18,180
19,145
61,160
85,90
82,192
8,163
74,108
156,159
74,117
20,146
72,165
136,168
136,186
37,171
100,129
148,178
68,158
60,65
151,183
15,161
49,172
19,131
48,185
94,152
0,145
59,60
96,109
177,195
95,153
47,76
147,163
64,156
170,174
37,166
26,147
38,149
86,198
10,59
17,193
146,194
95,130
