1637,1867
346,1954
957,1842
574,1552
438,725
598,1680
747,1480
89,1739
157,1156
1191,1901
86,687
285,1570
209,794
388,1025
1597,1771
215,279
681,1018
478,1857
126,880
69,346
269,636
1530,1609
191,982
282,346
252,1635
880,975
1671,1999
1098,1134
975,1966
1134,1730
210,1116
168,1119
801,803
691,1160
1219,1316
147,1999
107,880
860,1612
528,644
1715,1897
1567,1733
1057,1668
380,1160
1230,1330
853,1343
452,770
341,1168
1246,1274
103,1525
251,1396
1106,1910
796,930
173,1705
212,650
717,1576
309,1522
28,1997
1313,1341
310,663
1120,1700
1455,1919
800,1695
340,1710
632,1064
298,1484
857,1182
922,1577
946,1934
1202,1860
320,425
775,1005
1155,1226
659,1059
765,1714
649,1539
533,1364
736,1952
95,1367
70,1310
4,956
615,844
138,956
145,1898
386,792
573,618
1061,1870
739,1819
945,1429
1132,1521
886,1199
127,918
660,1418
937,1955
1795,1986
824,1489
545,1845
225,443
229,1087
445,1614
393,1195
52,636
526,1953
493,1776
168,1979
1310,1769
937,1029
776,1606
384,1725
170,978
151,1638
1154,1269
312,1448
475,688
1055,1906
690,990
653,1633
377,1698
1270,1723
1462,1893
1159,1626
1281,1323
102,1880
342,586
1004,1688
603,1115
418,810
28,1823
1851,1974
1455,1745
511,1647
1457,1791
761,775
1524,1966
756,818
286,603
246,1241
381,611
1716,1799
214,1437
1139,1229
425,839
922,1645
127,1899
1081,1409
52,449
198,503
792,1656
520,1951
649,1607
165,1265
1271,1361
290,1674
241,1489
480,1771
1516,1579
1190,1823
354,504
429,1846
718,1720
124,1210
1029,1087
371,1841
159,1433
1639,1770
109,1612
39,1287
42,1787
1203,1361
784,1377
123,1631
56,409
778,808
801,1731
529,1272
1241,1966
88,1795
248,1747
315,525
1219,1426
178,1459
780,1793
714,1439
1261,1837
989,1903
593,1149
618,913
168,1121
849,1748
566,1396
196,402
361,1930
99,240
1198,1609
606,1734
618,805
425,639
980,1157
631,1912
1080,1738
405,1865
1907,1961
587,1576
100,1229
1354,1977
1166,1926
1344,1969
1471,1515
667,1986
1566,1789
1519,1677
190,1243
33,1296
99,832
648,781
191,313
1281,1862
1047,1695
934,1000
1232,1862
235,1901
1591,1687
589,1877
615,846
515,679
979,1537
1174,1749
1294,1585
221,1077
542,1428
490,972
140,859
1267,1832
709,1016
376,843
1307,1352
779,967
491,1732
316,1098
457,1037
1683,1760
52,759
444,1512
1096,1963
1374,1648
658,1966
804,1266
164,411
1322,1902
267,1034
241,1799
943,1088
1476,1551
20,1571
642,1096
719,1279
364,822
873,965
136,1638
511,1286
172,1820
901,1212
44,588
118,537
105,1278
1805,1847
394,886
17,347
367,1399
408,1400
88,1984
411,651
908,1457
508,1752
318,1628
497,1630
617,1924
455,586
1265,1623
692,1990
253,1354
580,1520
263,1584
10,1138
24,484
779,1814
1120,1878
350,1408
37,948
481,1891
102,1077
745,1183
93,1257
96,774
1644,1740
1239,1462
884,1234
56,1082
67,194
459,1472
312,1947
102,151
697,1529
1201,1291
225,487
186,1727
652,1234
1251,1822
626,1999
528,1427
53,151
1295,1865
123,1378
536,793
422,1711
1041,1194
1365,1520
688,783
411,1966
1069,1643
452,1674
1627,1641
1183,1664
983,1310
785,837
35,1278
1440,1936
492,965
361,1448
1370,1877
681,1251
552,871
1164,1664
387,1972
177,930
470,923
320,1918
263,1384
824,1680
1352,1836
1049,1798
386,1454
262,1684
1557,1716
1068,1259
913,1385
1307,1541
623,1811
1770,1945
46,753
557,1457
997,1500
1520,1541
690,1986
1330,1794
1756,1902
541,816
1132,1257
862,1396
1298,1963
6,428
726,1922
375,941
16,1991
525,1868
331,605
924,1119
321,826
64,1658
895,1586
210,1712
442,823
97,788
1292,1636
323,1774
1510,1751
1375,1526
203,1830
1507,1682
159,1006
501,1938
24,552
26,1150
149,1715
1381,1987
698,1930
332,560
894,1761
457,1723
897,1995
1728,1923
459,1540
618,1533
1599,1634
174,509
1194,1585
394,741
1414,1588
1488,1537
1078,1410
161,1967
1429,1896
431,1562
544,1439
382,623
1044,1533
20,1210
148,1624
289,1334
144,458
33,627
1049,1732
1687,1760
708,1439
121,1908
71,330
1027,1421
982,1944
80,1052
95,1626
838,1670
1056,1075
719,1978
679,859
1208,1617
382,1804
96,1447
872,1668
461,1804
1374,1771
1715,1835
187,289
1613,1787
105,1388
518,1557
583,1915
822,1968
1479,1972
234,980
308,929
599,1401
940,1142
738,1681
499,1170
28,996
1476,1795
275,644
992,1453
1431,1500
