1794,1814
656,948
1540,1934
560,1654
563,612
1535,1711
830,1141
1504,1580
921,1259
956,1482
434,1033
38,1033
1583,1765
50,1272
564,1493
344,1224
822,1788
597,623
1269,1955
105,1100
541,1630
258,1278
243,1643
721,1453
600,1163
760,1152
1142,1217
1271,1856
1202,1268
382,711
390,1060
782,1584
551,1917
144,1004
1274,1494
773,983
1323,1615
273,1828
109,1168
1032,1853
493,1050
658,1346
6,437
145,1535
251,470
309,1872
1226,1574
1464,1860
619,1539
903,1069
200,1592
134,1992
1589,1747
305,827
250,891
45,607
363,953
1042,1470
70,142
1116,1419
80,335
917,1475
79,376
58,1485
700,1891
77,680
99,964
441,1896
1468,1699
360,739
1160,1354
210,1734
1679,1919
165,271
180,1074
492,1834
1309,1827
217,1077
89,1565
971,1953
702,1011
1180,1538
146,1318
1171,1718
190,570
608,854
874,973
1511,1530
327,1743
822,1722
426,1493
1160,1717
220,570
1173,1656
597,1725
185,468
761,1567
544,1340
447,1902
180,1329
152,1230
446,1448
1222,1669
413,1271
113,1504
935,1612
577,1638
3,60
194,1348
331,1582
312,1340
0,1748
514,1969
328,530
1063,1100
522,1685
770,1521
136,1878
69,656
814,1564
937,1634
1552,1678
1279,1748
448,1591
1327,1452
457,1532
512,1239
1100,1409
580,1639
860,1922
538,1642
1080,1696
154,484
1767,1845
1011,1044
70,1015
405,1005
1075,1702
1070,1358
1454,1469
1440,1571
578,1835
822,1643
984,1476
1378,1632
1097,1353
1226,1992
452,1551
47,1502
476,1127
723,775
1141,1251
176,1774
773,1764
1563,1883
155,439
561,1615
894,1007
1440,1934
870,1552
496,853
229,445
163,1848
75,1735
845,1616
172,584
711,1801
594,987
62,1392
958,1678
1038,1149
160,587
818,1267
530,800
70,815
254,1804
890,1493
561,1991
130,987
632,1871
671,816
1286,1843
37,1698
950,1399
1072,1096
922,1337
1013,1684
1271,1979
1307,1673
228,1414
214,1250
360,1304
1237,1348
490,596
450,1463
548,1769
49,890
255,1224
740,1710
816,1934
834,1466
258,1535
835,1287
1649,1800
380,1417
961,1628
870,1244
802,817
754,1069
695,1657
660,1407
257,1431
730,1880
315,1143
1711,1752
1062,1306
1760,1873
643,1359
13,1192
550,902
374,905
885,1646
371,607
38,1895
504,1136
807,908
242,1136
985,1180
589,951
207,1852
716,1729
444,1270
669,1617
1137,1722
877,1768
1383,1899
429,854
74,626
1569,1766
1010,1021
1139,1660
725,1791
138,274
267,913
134,1323
160,292
755,1670
39,1463
510,1314
1101,1260
1667,1900
407,1337
262,690
229,513
987,1094
652,1555
177,996
507,642
370,1805
346,1219
714,1386
172,1820
305,629
17,1394
65,1879
1045,1341
212,1525
227,830
82,183
1458,1897
1103,1669
224,303
125,1987
668,694
80,1426
1232,1446
368,1112
1415,1796
99,658
439,763
977,1570
1230,1750
77,1542
1303,1447
368,415
246,1472
425,1888
1292,1702
1060,1581
257,439
984,1707
392,1832
1644,1982
424,552
632,1255
981,1409
64,1737
1426,1530
158,1372
548,1261
548,1032
1562,1576
560,1537
1176,1769
311,1964
1057,1525
984,1720
560,1658
24,860
391,1327
745,1559
1125,1780
472,1666
823,1371
479,743
1270,1767
1328,1479
600,1972
595,810
803,1742
44,1461
1007,1020
150,1857
1652,1724
344,1578
671,1744
545,1339
83,527
1050,1511
906,1732
843,1154
320,1113
348,1067
284,1577
132,1937
265,480
222,1601
1209,1517
1515,1560
1082,1678
633,1586
1439,1915
305,1757
296,1937
1037,1117
27,1897
1076,1230
1139,1515
1443,1926
362,1594
700,835
302,1957
740,907
294,1315
1443,1818
259,311
198,560
769,1581
1170,1659
994,1699
914,1410
169,273
1223,1936
1179,1600
934,1015
658,1834
570,1492
306,628
215,1035
77,576
94,745
76,1105
145,158
1086,1126
709,910
118,405
739,789
802,1074
1024,1150
48,346
113,1495
672,964
943,1198
179,802
647,1321
36,1167
133,282
952,1139
1045,1101
1247,1730
1253,1481
146,1914
528,1750
277,1350
46,929
78,1635
1719,1782
1113,1972
1025,1859
665,1058
1740,1841
694,1759
1533,1777
1499,1671
939,1977
1622,1970
1548,1792
1207,1728
1069,1269
783,1171
1353,1967
1176,1516
408,1644
853,1765
388,655
696,771
389,1294
157,1136
1323,1808
265,440
285,1550
383,661
562,1306
143,1093
705,833
225,1428
187,1136
100,1662
141,1434
892,1827
872,1360
294,1383
33,790
107,739
269,1326
351,1365
771,1722
478,682
317,1488
1217,1250
1106,1648
836,1787
1219,1296
363,557
1553,1586
415,1915
646,1555
28,688
1234,1954
34,1671
639,1781
976,1551
528,637
533,981
235,1058
799,1100
1040,1428
148,766
646,750
1263,1621
296,637
884,1036
1340,1841
295,1166
212,643
57,1523
530,1972
561,1056
750,1746
156,1007
97,1595
397,1564
242,1690
751,1567
302,1475
1719,1729
1512,1665
118,836
401,407
697,1344
1486,1504
416,1590
483,597
1362,1734
