956,1240
280,1371
1364,1708
608,907
35,1274
1234,1598
158,1610
474,1092
1695,1929
1194,1647
1056,1942
201,1199
514,1659
1410,1945
35,1395
945,1845
83,160
34,1436
827,843
233,333
363,1611
348,579
959,1901
576,1611
32,464
469,1219
757,1393
443,974
314,1052
1306,1312
239,649
349,1689
1919,1956
907,1687
112,1224
1495,1894
564,567
1173,1843
55,195
1682,1720
235,1065
190,1817
1272,1556
600,1163
701,1740
981,1794
728,1348
1309,1330
435,537
164,717
293,1356
33,1991
1846,1949
1951,1965
1166,1924
20,480
479,994
450,1232
1575,1607
656,1337
442,819
32,1887
682,1474
1325,1809
505,1289
59,1468
444,1013
17,1471
669,1131
749,831
1732,1796
445,1130
412,953
147,1436
286,548
466,1418
33,1536
317,1066
119,556
1169,1282
761,962
1308,1360
318,887
1027,1872
366,1601
779,1770
496,664
90,1962
1139,1524
344,795
1281,1873
194,972
851,1242
851,1013
302,1966
1392,1825
1818,1933
930,1013
178,1149
448,973
632,1319
828,965
425,1026
1242,1248
293,806
105,792
924,1612
447,492
490,862
1190,1768
478,973
1645,1759
1755,1890
1082,1124
1152,1597
931,1894
234,734
230,1029
225,685
417,626
193,881
1676,1718
1032,1424
794,1781
599,1505
643,794
424,1918
1021,1908
1484,1669
540,817
1037,1852
1133,1331
312,401
493,1910
887,1046
1126,1328
336,1697
979,1803
106,417
358,409
597,691
827,1153
1207,1374
245,1929
460,1625
1033,1221
754,759
777,1911
1548,1788
541,880
54,1287
183,943
785,1277
632,769
669,1065
326,699
968,1105
522,759
276,1521
549,1121
258,420
47,1139
679,1352
898,1167
295,1362
391,1070
561,1481
1139,1229
1204,1587
216,1712
352,849
991,1479
292,1478
13,77
1026,1702
570,1193
203,1665
471,662
490,675
567,1538
642,665
293,511
693,1650
832,1957
68,1332
1123,1877
493,1481
92,1137
1838,1859
901,1949
1290,1761
150,1492
599,1089
1137,1896
1044,1705
224,919
803,1269
1174,1936
1248,1885
484,735
1511,1706
831,1718
1455,1545
300,1035
1055,1611
869,1192
84,1151
650,1562
674,687
1338,1899
541,572
