23,123
155,181
44,164
28,58
107,122
5,65
29,32
88,127
57,130
14,177
41,42
132,160
2,32
42,114
83,133
74,75
32,69
40,171
94,169
7,12
6,196
135,179
41,172
45,133
9,58
97,152
65,129
77,94
57,125
68,134
169,195
142,178
110,118
162,165
154,161
71,154
63,150
94,137
102,150
66,75
24,69
16,65
136,139
124,183
38,89
108,175
46,102
5,64
168,198
55,168
113,146
119,180
47,173
101,144
28,169
100,194
5,185
131,181
146,188
33,131
45,105
21,184
93,163
85,159
6,24
14,135
61,67
126,187
97,151
7,96
150,163
102,104
150,190
48,133
90,148
10,39
11,111
29,156
123,190
44,135
16,64
37,96
145,196
1,84
38,79
51,161
28,56
89,133
43,175
101,107
42,67
16,167
153,154
101,116
101,134
27,96
24,198
18,127
134,177
154,155
69,187
69,196
21,156
37,91
54,180
86,123
14,116
95,199
101,102
78,155
101,120
47,149
9,150
5,161
92,175
52,102
35,40
135,145
164,190
86,100
25,130
50,52
96,168
53,197
26,103
130,179
96,186
101,115
134,149
55,157
60,74
112,139
53,71
141,193
145,154
2,96
110,196
144,198
11,172
56,85
19,185
56,94
32,124
145,190
95,171
0,199
103,184
106,180
32,151
43,151
96,154
138,169
53,192
87,194
79,101
59,132
8,59
71,106
40,109
140,196
61,159
4,61
34,62
93,120
94,183
51,123
42,191
65,67
114,170
157,159
96,140
126,153
89,113
70,109
130,169
90,105
11,50
163,184
10,72
144,161
42,150
24,25
25,79
16,21
62,137
56,66
84,161
89,90
126,148
88,131
170,182
34,169
56,169
57,143
36,120
76,174
111,141
46,170
171,192
69,153
81,118
144,156
10,76
52,91
93,101
15,20
137,144
95,147
55,74
4,136
86,98
97,98
189,190
18,61
44,199
117,171
76,142
92,105
46,156
29,85
67,188
6,101
104,106
141,155
125,138
74,92
23,117
20,130
41,162
21,193
18,20
107,116
86,93
7,38
106,160
72,158
106,169
89,98
117,166
64,172
147,197
6,69
8,115
98,179
50,139
42,135
73,113
63,167
10,84
48,187
93,100
4,108
3,54
13,95
107,111
147,156
64,149
65,114
44,180
129,135
99,143
109,175
77,115
132,167
90,170
102,135
3,22
103,109
82,175
43,67
41,152
72,130
103,145
12,125
60,174
33,157
53,135
47,64
5,67
22,147
40,43
18,122
38,137
98,151
8,96
142,185
86,195
10,38
62,85
8,114
39,92
19,123
12,93
104,185
75,149
115,185
40,191
23,120
116,159
1,101
116,177
28,64
85,189
142,189
0,96
8,109
11,105
134,194
39,105
114,117
105,154
13,89
10,163
138,178
15,107
130,183
130,192
7,112
49,127
150,179
16,188
90,137
134,171
63,129
101,164
84,90
131,174
124,144
95,117
76,85
68,81
20,181
22,123
85,161
46,90
136,154
109,155
43,182
96,185
32,191
59,154
36,152
94,102
71,146
19,108
6,138
32,47
9,180
135,139
135,148
56,93
73,164
73,173
72,119
16,66
76,80
9,27
20,176
14,105
67,117
90,109
113,120
153,156
98,131
16,178
78,162
47,156
75,84
77,166
57,197
77,175
183,193
6,133
72,78
13,38
64,101
65,66
164,188
2,126
65,84
66,138
20,180
97,125
120,127
8,53
19,62
71,109
111,145
71,118
30,80
88,198
92,168
49,197
69,175
32,46
30,174
74,119
138,140
11,197
138,149
72,185
24,145
4,176
43,167
24,163
119,144
134,151
151,194
104,128
111,176
31,143
56,87
30,187
20,161
5,32
55,109
106,191
27,65
29,84
40,84
88,179
171,195
28,137
104,114
141,163
80,174
62,144
66,105
45,82
37,78
126,146
86,110
31,174
26,77
8,56
57,159
47,136
76,190
4,31
81,116
39,119
141,185
71,197
31,124
11,164
22,75
156,173
114,167
59,79
70,88
126,150
88,133
67,110
34,180
17,118
111,134
3,192
81,111
121,193
50,151
2,83
66,86
37,50
56,63
14,57
137,146
15,40
124,194
126,145
7,54
72,174
19,37
0,42
63,80
57,158
29,87
15,161
7,157
2,51
113,175
39,100
40,181
75,157
72,133
43,115
124,189
74,197
49,122
80,109
110,128
21,87
50,123
31,91
14,20
90,195
0,140
29,176
112,192
95,121
114,134
