68,91
55,66
41,49
1,95
18,35
37,70
18,99
34,83
0,51
55,93
12,89
37,88
43,67
5,28
37,97
66,78
38,71
9,35
14,49
18,19
19,48
61,63
19,57
59,75
20,86
5,12
39,44
17,78
8,75
26,53
60,85
48,65
26,62
57,77
44,77
18,67
25,27
7,21
37,65
7,94
31,33
9,67
47,84
0,64
32,62
6,43
0,73
15,55
4,89
61,86
26,64
59,98
13,76
19,34
27,47
0,30
71,81
28,55
31,72
27,65
20,81
71,99
17,64
11,57
19,70
3,83
87,98
49,59
16,56
51,86
8,27
1,21
10,88
76,88
39,69
16,83
33,99
63,70
10,42
65,88
1,94
54,76
19,54
19,63
58,67
14,76
67,79
23,24
9,71
66,68
77,98
69,94
70,93
19,20
52,87
13,16
1,78
39,62
25,79
8,93
10,90
16,21
72,74
9,37
13,89
17,50
56,66
36,63
82,85
40,88
26,34
20,30
21,29
46,58
21,93
43,68
7,48
33,67
26,61
39,55
76,83
39,64
2,79
54,62
30,40
37,46
25,90
40,72
46,88
20,69
17,61
5,68
18,32
29,99
67,83
3,25
23,37
16,53
15,63
58,98
34,98
8,33
2,90
28,54
30,51
24,32
50,60
15,38
21,88
12,85
7,34
55,83
18,34
67,85
33,62
50,69
19,72
45,91
35,68
8,17
9,25
14,39
54,66
31,64
6,19
29,30
38,97
44,46
44,55
7,36
67,87
78,96
35,70
30,83
19,83
27,96
66,79
42,94
11,88
25,87
39,70
65,98
72,76
13,91
33,39
6,85
50,55
50,64
55,78
50,73
47,83
53,99
0,8
10,73
8,21
22,38
19,21
19,85
19,30
3,43
28,42
85,94
48,75
0,35
40,71
15,26
42,44
13,93
1,36
21,85
18,31
1,45
81,99
7,95
82,98
33,59
1,54
22,31
16,61
91,94
83,90
14,45
19,96
85,96
6,62
60,97
6,16
25,30
59,62
53,76
52,56
7,33
7,97
16,45
22,79
22,24
70,80
31,91
0,3
20,91
22,33
25,57
28,83
8,71
17,19
22,42
11,21
14,38
39,67
75,97
