35,88
62,72
4,64
36,62
45,74
59,73
63,89
53,96
37,79
22,26
17,21
3,86
60,83
76,79
52,79
4,94
12,43
43,76
58,95
52,88
68,75
35,72
6,11
40,68
96,97
36,55
36,64
87,91
11,53
5,67
37,81
17,78
29,43
54,97
3,33
14,97
52,81
33,86
34,60
81,89
44,49
37,65
48,95
30,59
53,91
9,67
20,97
12,29
46,61
74,77
4,25
51,75
6,52
94,98
23,56
45,53
7,14
33,42
1,37
64,84
40,93
14,19
34,89
78,86
4,82
1,3
3,37
15,66
23,49
10,79
1,76
34,55
44,99
22,62
7,80
2,93
90,96
57,93
82,92
62,89
40,86
38,98
5,73
29,40
60,73
37,87
49,61
32,75
33,74
10,17
42,86
62,64
36,45
8,93
88,92
2,86
37,53
42,49
82,85
12,63
3,60
2,95
34,75
39,89
47,72
31,76
46,49
67,81
40,42
58,78
51,72
75,81
49,63
36,93
4,40
62,66
9,30
46,79
56,59
76,92
47,56
40,72
3,53
45,68
68,97
56,77
82,96
46,97
21,77
43,52
5,13
33,51
23,83
13,48
15,45
3,25
87,95
8,15
16,62
10,76
8,24
47,95
1,18
31,62
56,61
45,61
36,58
2,26
15,29
20,25
15,93
3,73
61,69
62,98
50,78
80,91
36,88
39,50
33,89
71,73
48,71
8,44
49,79
63,78
2,37
26,86
37,68
58,66
44,46
40,94
21,90
43,65
80,93
47,90
20,39
37,89
39,52
61,89
20,48
19,28
92,98
10,89
9,36
14,50
54,68
6,12
38,81
66,97
32,95
40,78
33,39
15,33
26,33
1,98
12,16
24,45
44,48
42,51
1,52
44,66
70,85
42,78
28,97
20,59
48,75
14,61
46,96
33,96
35,93
41,54
18,95
67,75
18,40
87,94
44,68
31,34
33,68
9,22
8,87
74,87
0,28
54,63
48,77
15,74
5,51
13,86
26,83
15,28
43,44
73,79
7,24
41,56
84,91
30,53
72,89
16,36
52,65
78,84
41,95
33,52
64,94
87,96
5,72
0,12
29,57
28,37
57,73
2,18
24,79
12,59
