35,88
13,88
43,46
10,43
62,90
53,87
25,50
16,47
17,67
64,96
25,59
45,92
77,90
12,89
65,70
17,30
67,98
68,75
13,17
1,15
35,81
27,52
64,71
1,33
82,86
18,28
13,44
11,44
44,56
3,79
60,76
75,83
92,99
31,58
21,57
15,71
32,87
38,82
47,48
25,27
1,35
0,37
73,85
37,65
0,46
11,46
5,60
25,45
0,55
11,64
6,43
60,78
77,94
56,96
58,90
7,51
70,98
1,19
7,14
7,78
34,62
16,26
20,72
53,84
37,67
45,80
56,80
12,22
69,74
48,51
77,87
37,85
69,83
40,47
86,99
87,98
12,40
40,56
24,69
44,81
35,78
17,39
45,55
56,64
59,63
29,77
29,31
73,98
39,41
6,38
9,16
52,69
46,65
77,98
70,84
52,78
9,80
34,39
49,70
1,78
36,45
61,99
41,96
25,88
81,86
48,83
47,63
37,62
6,22
32,41
38,91
3,69
54,87
4,68
56,84
39,89
23,26
44,58
21,38
12,35
89,90
12,99
70,86
59,86
13,64
59,95
61,92
35,73
28,34
27,44
2,79
5,59
82,96
6,33
46,51
21,31
61,67
15,45
60,77
4,79
3,89
78,92
7,96
24,66
24,75
2,17
74,88
31,53
9,32
2,26
62,77
39,75
9,41
12,58
68,90
12,67
23,67
29,83
7,25
15,38
59,72
18,34
33,53
72,99
27,76
76,78
28,93
11,22
31,55
47,51
66,86
6,10
2,37
82,91
17,56
9,52
39,86
15,31
27,60
13,43
67,78
1,4
5,29
20,48
10,25
2,76
20,57
8,37
28,40
31,57
48,82
22,63
14,68
26,33
42,51
59,67
55,78
18,93
84,96
33,57
86,93
55,87
26,51
10,64
89,98
5,22
22,38
36,37
9,20
19,85
40,53
51,83
65,82
2,78
51,92
41,91
31,68
20,68
0,99
7,77
13,93
24,93
1,36
50,57
25,37
35,47
78,82
10,66
39,47
9,77
30,87
17,99
22,58
21,69
13,31
6,25
72,80
47,60
1,38
52,56
10,50
25,48
42,64
51,69
2,73
58,93
46,73
74,89
3,47
40,75
